student_id,cgpa,cgpa_normalized,10th_normalized,12th_normalized,backlogs_history,active_backlogs,department,num_certs,num_global_premium,num_global_standard,num_national,num_local,max_cert_tier,num_projects,max_project_complexity,num_advanced_projects,num_deployed,num_with_github,total_project_weeks,num_internships,total_internship_months,max_internship_tier,num_papers,max_paper_tier,num_first_author,num_skills,num_advanced_skills,num_verified_skills
SRM_TWO_055,8.88,0.8880000000000001,0.946,0.988,0,2,IT,1,0,0,0,1,1,5,3,2,2,4,34,1,6.0,4,0,0,0,8,2,4
SRM_TWO_056,7.69,0.769,0.621,0.7759999999999999,0,1,ECE,1,0,0,0,1,1,5,3,2,3,3,39,2,5.0,4,0,0,0,8,1,4
SRM_TWO_057,7.51,0.751,0.625,0.81,0,1,IT,1,0,1,0,0,3,5,3,1,4,4,30,1,3.0,3,0,0,0,8,4,7
SRM_TWO_058,6.62,0.662,0.573,0.632,0,1,CSE,3,0,1,1,1,3,5,3,2,3,4,33,2,7.0,2,0,0,0,8,3,6
SRM_TWO_059,7.04,0.704,0.862,0.7120000000000001,0,2,CSE,3,1,0,2,0,4,5,3,2,3,4,44,2,2.0,4,0,0,0,8,6,5
SRM_TWO_060,5.14,0.514,0.75,0.5710000000000001,0,1,AIML,2,0,0,1,1,2,5,3,1,3,4,43,2,2.0,3,0,0,0,8,2,5
SRM_TWO_061,8.82,0.882,0.903,0.74,0,1,AIML,3,2,1,0,0,4,5,3,2,3,4,35,2,7.0,5,0,0,0,8,2,6
SRM_TWO_062,8.33,0.833,0.7909999999999999,0.857,0,1,AIML,4,0,0,4,0,2,5,3,1,2,3,37,2,8.0,5,0,0,0,8,2,6
SRM_TWO_063,7.2,0.72,0.99,0.63,0,1,AIML,4,2,0,1,1,4,5,3,2,3,3,39,2,5.0,3,0,0,0,8,3,7
SRM_TWO_064,7.4,0.74,0.721,0.774,0,1,AIDS,2,0,0,1,1,2,5,3,2,2,3,44,2,6.0,5,0,0,0,8,2,5
SRM_TWO_065,6.99,0.6990000000000001,0.6779999999999999,0.685,0,1,MECH,1,1,0,0,0,4,5,3,1,3,4,45,2,4.0,4,0,0,0,8,1,6
SRM_TWO_066,7.66,0.766,0.812,0.8759999999999999,0,1,CSE,2,0,0,1,1,2,5,3,2,1,5,34,1,1.0,5,0,0,0,8,2,7
SRM_TWO_067,9.65,0.9650000000000001,0.775,0.9209999999999999,0,1,AIML,2,0,1,1,0,3,5,3,1,1,4,44,1,3.0,5,0,0,0,8,2,6
SRM_TWO_068,6.98,0.6980000000000001,0.8909999999999999,0.7509999999999999,0,1,AIDS,2,1,1,0,0,4,5,3,2,4,4,34,1,3.0,3,0,0,0,8,5,5
SRM_TWO_069,5.67,0.567,0.7070000000000001,0.55,0,1,CSE,4,2,1,0,1,4,5,3,3,4,5,40,2,4.0,3,0,0,0,8,3,7
SRM_TWO_070,5.64,0.564,0.903,0.519,0,1,IT,3,0,1,2,0,3,5,3,4,3,3,39,1,3.0,4,0,0,0,8,2,6
SRM_TWO_071,8.79,0.8789999999999999,0.8270000000000001,0.892,0,2,IT,4,0,2,0,2,3,5,3,2,4,5,45,2,3.0,5,0,0,0,8,1,6
SRM_TWO_072,8.26,0.826,0.861,0.897,0,1,ECE,4,1,1,2,0,4,5,2,0,0,4,39,2,9.0,3,0,0,0,8,4,6
SRM_TWO_073,9.17,0.917,0.99,0.915,0,1,AIML,3,1,0,1,1,4,5,3,1,3,3,39,2,4.0,2,0,0,0,8,0,4
SRM_TWO_074,6.09,0.609,0.573,0.59,0,1,CSE,4,0,1,1,2,3,5,2,0,3,4,36,2,5.0,4,0,0,0,8,3,5
SRM_TWO_075,7.35,0.735,0.638,0.644,0,2,CSE,4,1,1,1,1,4,5,3,1,3,5,39,1,2.0,5,0,0,0,8,2,5
SRM_TWO_076,7.19,0.7190000000000001,0.6829999999999999,0.754,0,2,CSE,1,1,0,0,0,4,5,3,3,4,4,35,2,5.0,5,0,0,0,8,4,4
SRM_TWO_077,8.31,0.8310000000000001,0.99,0.8370000000000001,0,1,IT,4,0,2,1,1,3,5,3,1,5,2,53,1,6.0,3,0,0,0,8,3,7
SRM_TWO_078,6.51,0.651,0.767,0.701,0,1,AIDS,2,0,1,0,1,3,5,3,2,3,4,36,2,8.0,4,0,0,0,8,3,6
SRM_TWO_079,7.05,0.705,0.42200000000000004,0.575,0,1,AIML,1,1,0,0,0,4,5,3,3,3,4,39,2,2.0,5,0,0,0,8,4,6
SRM_TWO_080,6.37,0.637,0.893,0.6409999999999999,0,1,CSE,2,0,1,1,0,3,5,2,0,5,4,48,1,6.0,5,0,0,0,8,5,6
SRM_TWO_081,9.19,0.9189999999999999,0.687,0.893,0,2,AIML,1,0,0,1,0,2,5,3,1,3,4,38,2,7.0,4,0,0,0,8,1,5
SRM_TWO_082,6.07,0.607,0.746,0.7759999999999999,0,1,IT,2,0,2,0,0,3,5,3,1,4,3,28,1,3.0,4,0,0,0,8,2,3
SRM_TWO_083,8.55,0.8550000000000001,0.7190000000000001,0.812,0,1,CSE,4,0,2,1,1,3,5,3,2,3,3,35,2,5.0,4,0,0,0,8,2,6
SRM_TWO_084,7.79,0.779,0.614,0.7190000000000001,0,1,IT,3,0,0,2,1,2,5,3,1,4,4,40,2,8.0,4,0,0,0,8,3,5
SRM_TWO_085,8.31,0.8310000000000001,0.9129999999999999,0.767,0,2,AIML,1,0,0,0,1,1,5,3,2,5,3,41,1,2.0,4,0,0,0,8,1,5
SRM_TWO_086,7.53,0.753,0.799,0.9329999999999999,0,1,CSE,4,1,1,1,1,4,5,3,2,3,3,33,2,6.0,4,0,0,0,8,2,3
SRM_TWO_087,8.16,0.8160000000000001,0.775,0.835,0,1,AIML,1,0,0,1,0,2,5,3,1,3,4,36,2,4.0,5,0,0,0,8,2,4
SRM_TWO_088,7.44,0.744,0.804,0.765,0,1,IT,3,1,0,2,0,4,5,3,1,2,4,46,1,2.0,5,0,0,0,8,5,4
SRM_TWO_089,8.35,0.835,0.73,0.905,0,1,AIML,3,2,0,0,1,4,5,3,1,2,4,40,2,4.0,5,0,0,0,8,2,4
SRM_TWO_090,8.49,0.849,0.638,0.696,0,1,CSE,1,0,0,1,0,2,5,3,4,1,4,41,1,3.0,2,0,0,0,8,5,5
SRM_TWO_091,8.96,0.8960000000000001,0.634,0.889,0,1,AIML,3,0,2,1,0,3,5,3,3,1,5,37,1,2.0,4,0,0,0,8,3,6
SRM_TWO_092,7.26,0.726,0.757,0.7190000000000001,0,1,ECE,1,0,0,1,0,2,5,3,1,1,4,39,2,7.0,5,0,0,0,8,4,5
SRM_TWO_093,6.96,0.696,0.816,0.589,0,1,CSE,1,1,0,0,0,4,5,3,1,3,4,35,1,2.0,4,0,0,0,8,0,5
SRM_TWO_094,9.47,0.9470000000000001,0.99,0.958,0,1,CSE,1,0,1,0,0,3,5,3,1,2,2,39,1,3.0,4,0,0,0,8,5,5
SRM_TWO_095,6.9,0.6900000000000001,0.7090000000000001,0.615,0,1,AIDS,2,0,1,1,0,3,5,3,4,2,3,43,2,3.0,4,0,0,0,8,2,4
SRM_TWO_096,8.47,0.8470000000000001,0.757,0.7020000000000001,0,2,ECE,2,1,0,1,0,4,5,3,1,5,3,36,1,6.0,5,0,0,0,8,1,5
SRM_TWO_097,9.29,0.9289999999999999,0.99,0.877,0,1,CSE,1,0,0,1,0,2,5,3,2,2,3,43,1,3.0,3,0,0,0,8,4,5
SRM_TWO_098,6.77,0.6769999999999999,0.8220000000000001,0.7659999999999999,0,1,AIDS,2,0,0,1,1,2,5,3,3,3,3,36,1,6.0,5,0,0,0,8,2,4
SRM_TWO_099,8.02,0.8019999999999999,0.903,0.77,0,2,AIML,4,1,1,1,1,4,5,3,1,0,4,36,2,7.0,5,0,0,0,8,4,6
SRM_TWO_100,8.04,0.8039999999999999,0.7979999999999999,0.6779999999999999,0,1,CSE,1,0,0,1,0,2,5,2,0,3,3,41,2,9.0,3,0,0,0,8,3,4
SRM_TWO_101,7.79,0.779,0.903,0.716,0,1,AIML,1,0,1,0,0,3,5,3,1,3,5,31,2,3.0,5,0,0,0,8,0,6
SRM_TWO_102,9.86,0.986,0.618,0.912,0,1,AIDS,2,0,0,0,2,1,5,3,1,4,3,32,2,9.0,4,0,0,0,8,4,6
SRM_TWO_103,9.04,0.9039999999999999,0.705,0.971,0,1,ECE,3,1,1,0,1,4,5,3,2,2,5,41,1,1.0,4,0,0,0,8,3,5
SRM_TWO_104,6.72,0.6719999999999999,0.946,0.619,0,1,AIML,1,0,1,0,0,3,5,3,2,4,4,35,1,1.0,2,0,0,0,8,4,5
SRM_TWO_105,8.12,0.8119999999999999,0.726,0.8390000000000001,0,1,AIML,1,0,1,0,0,3,5,2,0,2,3,39,1,2.0,4,0,0,0,8,5,5
SRM_TWO_106,8.11,0.8109999999999999,0.797,0.794,0,2,IT,1,0,0,0,1,1,5,3,1,1,4,33,1,2.0,4,0,0,0,8,1,7
SRM_TWO_107,8.02,0.8019999999999999,0.7859999999999999,0.84,0,1,CSE,3,1,1,1,0,4,5,3,2,3,4,38,1,2.0,4,0,0,0,8,5,5
SRM_TWO_108,7.58,0.758,0.805,0.735,0,2,IT,3,1,1,0,1,4,5,3,2,1,4,46,1,6.0,3,0,0,0,8,1,6
SRM_TWO_109,6.03,0.603,0.84,0.5720000000000001,0,1,AIML,1,0,0,1,0,2,5,3,3,4,5,45,2,4.0,5,0,0,0,8,1,5
SRM_TWO_110,6.83,0.683,0.826,0.726,0,1,IT,4,1,0,1,2,4,5,3,1,2,4,42,1,1.0,3,0,0,0,8,3,5
SRM_TWO_111,7.8,0.78,0.64,0.8759999999999999,0,1,IT,1,1,0,0,0,4,5,3,2,1,3,43,2,4.0,5,0,0,0,8,1,3
SRM_TWO_112,8.49,0.849,0.807,0.7879999999999999,0,2,ECE,4,1,2,1,0,4,5,3,4,5,4,37,2,4.0,5,0,0,0,8,2,7
SRM_TWO_113,6.8,0.6799999999999999,0.861,0.628,0,1,MECH,2,2,0,0,0,4,5,3,2,3,3,39,2,3.0,5,0,0,0,8,3,5
SRM_TWO_114,9.51,0.951,0.795,0.965,0,1,CSE,4,0,1,2,1,3,5,2,0,3,1,32,2,4.0,4,0,0,0,8,4,7
SRM_TWO_115,6.98,0.6980000000000001,0.7929999999999999,0.638,0,1,IT,4,1,3,0,0,4,5,3,2,3,4,42,1,1.0,5,0,0,0,8,5,5
SRM_TWO_116,8.97,0.897,0.7929999999999999,0.925,0,1,AIML,3,0,2,0,1,3,5,3,3,3,4,39,2,9.0,3,0,0,0,8,3,4
SRM_TWO_117,7.7,0.77,0.638,0.769,0,1,AIDS,1,0,0,1,0,2,5,3,1,4,3,36,1,2.0,4,0,0,0,8,3,2
SRM_TWO_118,9.55,0.9550000000000001,0.855,0.826,0,1,CSE,4,2,1,0,1,4,5,3,1,4,4,41,1,2.0,5,0,0,0,8,3,6
SRM_TWO_119,8.09,0.8089999999999999,0.757,0.8190000000000001,0,2,IT,3,1,0,0,2,4,5,3,1,1,5,54,2,3.0,5,0,0,0,8,1,3
SRM_TWO_120,9.19,0.9189999999999999,0.5589999999999999,0.9540000000000001,0,2,CSE,3,2,1,0,0,4,5,3,1,2,4,42,1,3.0,2,0,0,0,8,4,7
SRM_TWO_121,6.53,0.653,0.828,0.652,0,2,CSE,2,1,1,0,0,4,5,3,2,1,5,42,1,3.0,4,0,0,0,8,4,7
SRM_TWO_122,8.96,0.8960000000000001,0.99,0.89,0,2,AIML,3,1,1,1,0,4,5,3,3,4,5,33,1,6.0,2,0,0,0,8,3,6
SRM_TWO_123,8.56,0.8560000000000001,0.7979999999999999,0.937,0,1,IT,2,0,1,1,0,3,5,3,1,5,4,31,1,6.0,2,0,0,0,8,1,7
SRM_TWO_124,9.92,0.992,0.654,0.972,0,1,CSE,3,0,1,0,2,3,5,3,1,4,5,45,2,4.0,5,0,0,0,8,2,4
SRM_TWO_125,6.71,0.671,0.8170000000000001,0.626,0,1,AIML,4,1,3,0,0,4,5,3,1,4,4,30,2,9.0,4,0,0,0,8,6,5
SRM_TWO_126,7.23,0.7230000000000001,0.7809999999999999,0.8290000000000001,0,1,CSE,3,0,2,0,1,3,5,2,0,1,4,41,1,3.0,2,0,0,0,8,2,7
SRM_TWO_127,8.05,0.805,0.73,0.804,0,1,IT,2,1,0,1,0,4,5,3,3,4,5,36,1,6.0,5,0,0,0,8,1,4
SRM_TWO_128,7.37,0.737,0.9329999999999999,0.7040000000000001,0,1,AIML,2,1,1,0,0,4,5,3,2,3,4,23,2,9.0,5,0,0,0,8,3,6
SRM_TWO_129,7.72,0.772,0.561,0.792,0,1,AIML,4,0,2,0,2,3,5,3,1,3,4,43,2,6.0,5,0,0,0,8,1,7
SRM_TWO_130,8.46,0.8460000000000001,0.9329999999999999,0.755,0,1,AIML,4,0,1,1,2,3,5,3,1,1,2,36,2,2.0,4,0,0,0,8,3,5
SRM_TWO_131,6.9,0.6900000000000001,0.9490000000000001,0.7340000000000001,0,1,IT,1,0,1,0,0,3,5,3,1,3,4,39,2,2.0,5,0,0,0,8,1,5
SRM_TWO_132,8.33,0.833,0.7979999999999999,0.847,0,1,CSE,3,3,0,0,0,4,5,3,2,4,4,41,1,2.0,4,0,0,0,8,4,6
SRM_TWO_133,8.37,0.837,0.706,0.875,0,1,CSE,2,0,0,1,1,2,5,3,1,3,4,41,1,3.0,5,0,0,0,8,2,6
SRM_TWO_134,7.5,0.75,0.7979999999999999,0.7290000000000001,0,1,AIDS,4,0,2,1,1,3,5,3,2,1,4,48,2,5.0,3,0,0,0,8,4,6
SRM_TWO_135,7.42,0.742,0.7759999999999999,0.716,0,2,IT,2,0,1,0,1,3,5,3,2,4,3,43,2,7.0,4,0,0,0,8,0,6
SRM_TWO_136,6.06,0.606,0.59,0.7140000000000001,0,1,CSE,4,1,1,1,1,4,5,3,2,3,2,26,1,1.0,4,0,0,0,8,3,4
SRM_TWO_137,8.21,0.8210000000000001,0.99,0.96,0,1,AIML,1,0,0,1,0,2,5,3,2,3,4,46,1,3.0,2,0,0,0,8,3,2
SRM_TWO_138,8.68,0.868,0.935,0.895,0,1,AIDS,3,1,1,1,0,4,5,3,3,4,2,36,1,2.0,5,0,0,0,8,5,5
SRM_TWO_139,9.08,0.908,0.836,0.907,0,1,AIML,2,2,0,0,0,4,5,3,1,3,4,33,2,4.0,5,0,0,0,8,2,6
SRM_TWO_140,7.16,0.716,0.6809999999999999,0.6779999999999999,0,1,AIDS,4,3,1,0,0,4,5,3,2,3,4,35,1,6.0,2,0,0,0,8,5,4
SRM_TWO_141,8.42,0.842,0.718,0.754,0,1,IT,3,0,0,1,2,2,5,3,4,2,5,33,2,5.0,5,0,0,0,8,2,6
SRM_TWO_142,6.77,0.6769999999999999,0.64,0.682,0,1,AIML,4,2,0,0,2,4,5,3,1,3,2,42,1,2.0,5,0,0,0,8,1,3
SRM_TWO_143,6.51,0.651,0.99,0.669,0,1,CSE,3,0,0,1,2,2,5,3,1,3,3,39,2,2.0,5,0,0,0,8,4,5
SRM_TWO_144,5.66,0.5660000000000001,0.755,0.616,0,1,ECE,2,1,1,0,0,4,5,3,1,0,4,42,1,3.0,3,0,0,0,8,1,4
SRM_TWO_145,7.83,0.783,0.8440000000000001,0.732,0,1,CSE,3,1,1,1,0,4,5,3,1,4,3,28,1,6.0,5,0,0,0,8,3,4
SRM_TWO_146,6.56,0.6559999999999999,0.513,0.7609999999999999,0,1,CSE,1,0,1,0,0,3,5,3,1,2,5,37,2,4.0,5,0,0,0,8,3,2
SRM_TWO_147,6.21,0.621,0.878,0.546,0,1,ECE,4,2,1,0,1,4,5,3,3,4,5,34,1,3.0,3,0,0,0,8,2,5
SRM_TWO_148,7.43,0.743,0.638,0.6659999999999999,0,1,AIML,4,0,1,2,1,3,5,3,1,2,5,32,2,8.0,5,0,0,0,8,2,5
SRM_TWO_149,8.33,0.833,0.828,0.866,0,2,AIML,1,0,0,1,0,2,5,3,2,3,2,54,2,5.0,3,0,0,0,8,2,3
SRM_TWO_150,6.88,0.688,0.735,0.713,0,2,IT,2,0,1,1,0,3,5,3,1,2,5,43,1,1.0,5,0,0,0,8,3,6
SRM_TWO_151,6.96,0.696,0.773,0.63,0,1,MECH,1,0,0,1,0,2,5,2,0,4,4,33,2,9.0,4,0,0,0,8,3,5
SRM_TWO_152,5.57,0.557,0.8440000000000001,0.599,0,1,CSE,3,2,1,0,0,4,5,3,1,3,4,37,2,4.0,4,0,0,0,8,3,3
SRM_TWO_153,8.44,0.844,0.6779999999999999,0.7290000000000001,0,1,AIML,4,1,3,0,0,4,5,3,2,4,4,42,1,1.0,3,0,0,0,8,3,5
SRM_TWO_154,8.1,0.8099999999999999,0.773,0.7509999999999999,0,1,IT,2,1,0,0,1,4,5,2,0,2,4,38,2,3.0,5,0,0,0,8,6,3
SRM_TWO_155,9.06,0.906,0.99,0.99,0,2,AIML,4,1,2,1,0,4,5,3,2,2,4,42,2,4.0,4,0,0,0,8,4,6
SRM_TWO_156,9.97,0.9970000000000001,0.805,0.988,0,2,CSE,4,1,2,0,1,4,5,3,1,2,5,39,1,2.0,3,0,0,0,8,3,7
SRM_TWO_157,5.58,0.558,0.892,0.35600000000000004,0,1,CSE,3,0,0,1,2,2,5,3,2,1,3,28,1,1.0,4,0,0,0,8,4,6
SRM_TWO_158,8.38,0.8380000000000001,0.94,0.782,0,1,CSE,4,3,0,1,0,4,5,3,1,3,5,37,1,3.0,3,0,0,0,8,3,6
SRM_TWO_159,6.45,0.645,0.8170000000000001,0.6970000000000001,0,1,IT,4,1,0,1,2,4,5,3,1,3,5,45,2,6.0,4,0,0,0,8,3,3
SRM_TWO_160,5.98,0.5980000000000001,0.893,0.525,0,1,CSE,1,1,0,0,0,4,5,3,1,2,5,44,1,2.0,3,0,0,0,8,2,5
SRM_TWO_161,6.87,0.687,0.687,0.662,0,1,AIML,1,0,0,0,1,1,5,3,1,3,2,25,1,2.0,5,0,0,0,8,3,7
SRM_TWO_162,7.08,0.708,0.853,0.716,0,1,AIML,1,0,0,0,1,1,5,3,1,3,2,28,1,1.0,5,0,0,0,8,2,6
SRM_TWO_163,8.01,0.8009999999999999,0.795,0.792,0,1,CSE,1,0,1,0,0,3,5,3,2,1,4,40,2,8.0,3,0,0,0,8,1,5
SRM_TWO_164,5.6,0.5599999999999999,0.727,0.52,0,1,IT,1,0,1,0,0,3,5,3,2,5,5,28,1,6.0,3,0,0,0,8,2,4
SRM_TWO_165,4.8,0.48,0.893,0.475,0,1,AIDS,4,0,2,2,0,3,5,3,1,3,5,41,2,5.0,4,0,0,0,8,3,5
SRM_TWO_166,8.5,0.85,0.754,0.841,0,2,AIDS,4,0,3,1,0,3,5,2,0,2,4,42,1,3.0,2,0,0,0,8,1,5
SRM_TWO_167,6.26,0.626,0.804,0.703,0,1,CSE,2,0,1,0,1,3,5,3,1,2,3,39,2,2.0,5,0,0,0,8,5,3
SRM_TWO_168,8.27,0.827,0.624,0.7020000000000001,0,1,IT,2,0,1,0,1,3,5,3,2,2,4,48,1,1.0,4,0,0,0,8,2,8
SRM_TWO_169,7.97,0.7969999999999999,0.705,0.787,0,2,CSE,4,1,1,0,2,4,5,3,3,3,4,43,1,1.0,5,0,0,0,8,2,8
SRM_TWO_170,8.83,0.883,0.5589999999999999,0.98,0,1,CSE,3,0,1,1,1,3,5,3,1,2,1,42,1,3.0,3,0,0,0,8,3,6
SRM_TWO_171,7.82,0.782,0.5589999999999999,0.8759999999999999,0,1,MECH,2,1,0,0,1,4,5,2,0,4,3,43,1,1.0,3,0,0,0,8,1,2
SRM_TWO_172,7.63,0.763,0.772,0.7879999999999999,0,1,MECH,3,1,1,0,1,4,5,3,4,5,5,41,1,3.0,4,0,0,0,8,2,2
SRM_TWO_173,7.88,0.788,0.634,0.872,0,1,AIML,3,1,2,0,0,4,5,3,3,3,4,27,1,1.0,4,0,0,0,8,2,4
SRM_TWO_174,9.24,0.924,0.903,0.866,0,1,CSE,1,1,0,0,0,4,5,3,2,1,4,32,1,3.0,5,0,0,0,8,3,7
SRM_TWO_175,6.32,0.632,0.9309999999999999,0.6759999999999999,0,2,CSE,1,1,0,0,0,4,5,3,1,2,4,37,1,2.0,2,0,0,0,8,2,4
SRM_TWO_176,7.14,0.714,0.8490000000000001,0.6809999999999999,0,1,ECE,3,0,0,0,3,1,5,3,3,3,4,38,2,7.0,5,0,0,0,8,6,6
SRM_TWO_177,6.52,0.6519999999999999,0.625,0.7040000000000001,0,1,CSE,4,1,0,2,1,4,5,3,2,4,4,33,2,7.0,2,0,0,0,8,2,6
SRM_TWO_178,6.31,0.631,0.69,0.7070000000000001,0,1,AIML,3,0,0,2,1,2,5,3,1,1,4,44,2,4.0,2,0,0,0,8,3,6
SRM_TWO_179,7.77,0.7769999999999999,0.654,0.8140000000000001,0,1,AIML,2,1,0,0,1,4,5,3,3,2,5,39,1,1.0,5,0,0,0,8,3,4
SRM_TWO_180,9.26,0.9259999999999999,0.73,0.8270000000000001,0,1,CSE,1,0,0,1,0,2,5,2,0,1,4,41,1,2.0,3,0,0,0,8,5,5
SRM_TWO_181,8.02,0.8019999999999999,0.9129999999999999,0.728,0,1,AIML,3,1,1,1,0,4,5,2,0,2,4,34,1,3.0,4,0,0,0,8,0,5
SRM_TWO_182,7.94,0.794,0.655,0.9129999999999999,0,2,AIML,4,3,1,0,0,4,5,3,2,5,4,46,2,5.0,3,0,0,0,8,3,7
SRM_TWO_183,8.48,0.8480000000000001,0.9329999999999999,0.905,0,1,AIML,4,3,1,0,0,4,5,3,2,1,3,35,2,9.0,3,0,0,0,8,2,6
SRM_TWO_184,7.94,0.794,0.773,0.732,0,1,CSE,3,1,1,1,0,4,5,3,2,1,3,37,1,1.0,5,0,0,0,8,3,5
SRM_TWO_185,8.9,0.89,0.907,0.9620000000000001,0,1,AIDS,3,0,0,2,1,2,5,3,1,5,5,30,2,7.0,4,0,0,0,8,2,5
SRM_TWO_186,9.36,0.9359999999999999,0.61,0.929,0,2,CSE,4,2,0,1,1,4,5,3,2,4,5,42,2,3.0,4,0,0,0,8,4,4
SRM_TWO_187,8.16,0.8160000000000001,0.99,0.867,0,1,AIML,3,0,1,1,1,3,5,3,2,2,4,46,2,3.0,5,0,0,0,8,2,4
SRM_TWO_188,8.03,0.8029999999999999,0.99,0.893,0,1,AIML,3,2,0,1,0,4,5,3,2,3,4,36,1,1.0,3,0,0,0,8,3,5
SRM_TWO_189,8.17,0.817,0.809,0.716,0,2,AIDS,3,0,1,0,2,3,5,3,2,4,5,27,1,1.0,3,0,0,0,8,1,7
SRM_TWO_190,7.52,0.752,0.785,0.6709999999999999,0,1,AIML,1,0,0,0,1,1,5,2,0,2,4,36,2,4.0,4,0,0,0,8,2,3
SRM_TWO_191,7.93,0.7929999999999999,0.5539999999999999,0.843,0,1,AIML,3,2,1,0,0,4,5,3,1,1,4,45,1,3.0,2,0,0,0,8,2,3
SRM_TWO_192,8.64,0.8640000000000001,0.764,0.7979999999999999,0,1,AIML,3,1,1,0,1,4,5,3,2,2,5,35,1,2.0,4,0,0,0,8,2,5
SRM_TWO_193,9.45,0.945,0.624,0.93,0,1,ECE,1,0,0,0,1,1,5,3,1,4,4,31,1,1.0,2,0,0,0,8,6,4
SRM_TWO_194,8.44,0.844,0.614,0.807,0,1,AIML,1,0,0,1,0,2,5,3,2,2,2,31,2,7.0,4,0,0,0,8,3,7
SRM_TWO_195,7.21,0.721,0.99,0.6779999999999999,0,1,AIML,1,0,1,0,0,3,5,3,2,5,5,28,2,2.0,5,0,0,0,8,3,6
SRM_TWO_196,7.61,0.761,0.727,0.6729999999999999,0,1,ECE,4,1,2,1,0,4,5,3,1,4,2,47,2,9.0,2,0,0,0,8,2,6
SRM_TWO_197,7.62,0.762,0.851,0.66,0,2,CSE,2,0,1,0,1,3,5,3,2,2,5,36,1,6.0,2,0,0,0,8,6,0
SRM_TWO_198,9.48,0.9480000000000001,0.589,0.9009999999999999,0,1,IT,4,2,0,0,2,4,5,3,1,4,5,36,1,3.0,3,0,0,0,8,6,5
SRM_TWO_199,7.88,0.788,0.6779999999999999,0.836,0,1,IT,2,0,1,0,1,3,5,3,1,2,3,38,2,4.0,4,0,0,0,8,3,6
SRM_TWO_200,9.18,0.9179999999999999,0.99,0.99,0,2,AIML,2,1,0,0,1,4,5,3,1,3,4,39,1,2.0,3,0,0,0,8,4,5
SRM_TAB_001,6.13,0.613,0.6679999999999999,0.6,0,1,IT,4,1,1,2,0,4,2,3,1,2,2,15,2,4.0,5,0,0,0,5,1,4
SRM_TAB_001_V2,6.13,0.613,0.6679999999999999,0.6,0,1,AIDS,4,0,3,1,0,3,2,2,0,1,1,14,2,4.0,4,0,0,0,5,3,4
SRM_TAB_002,7.67,0.767,0.703,0.852,0,0,ECE,4,2,1,0,1,4,2,3,1,2,1,23,1,1.0,4,0,0,0,4,1,4
SRM_TAB_002_V2,7.67,0.767,0.703,0.852,0,0,AIML,4,2,0,2,0,4,2,3,1,1,2,14,1,2.0,4,0,0,0,4,0,2
SRM_TAB_003,8.05,0.805,0.883,0.8340000000000001,0,0,CSE,4,1,2,1,0,4,2,3,1,2,2,17,0,0.0,0,0,0,0,10,3,5
SRM_TAB_003_V2,8.05,0.805,0.883,0.8340000000000001,0,0,CSE,4,2,1,0,1,4,2,2,0,1,1,12,0,0.0,0,0,0,0,10,3,6
SRM_TAB_004,6.48,0.648,0.59,0.659,0,0,AIML,4,1,2,0,1,4,3,3,1,1,3,32,0,0.0,0,0,0,0,7,3,4
SRM_TAB_004_V2,6.48,0.648,0.59,0.659,0,0,AIML,4,1,1,2,0,4,3,3,2,2,3,20,0,0.0,0,0,0,0,7,3,6
SRM_TAB_005,9.64,0.9640000000000001,0.99,0.99,0,0,ECE,3,1,1,0,1,4,2,2,0,1,0,16,1,1.0,2,0,0,0,9,4,6
SRM_TAB_005_V2,9.64,0.9640000000000001,0.99,0.99,0,0,AIML,3,1,1,0,1,4,2,2,0,1,2,15,1,1.0,3,0,0,0,9,4,2
SRM_TAB_006,7.54,0.754,0.853,0.7609999999999999,0,1,ECE,2,1,0,0,1,4,2,3,1,2,1,23,0,0.0,0,0,0,0,8,5,5
SRM_TAB_006_V2,7.54,0.754,0.853,0.7609999999999999,0,1,ECE,2,1,1,0,0,4,2,2,0,1,2,18,0,0.0,0,0,0,0,8,2,4
SRM_TAB_007,6.11,0.611,0.624,0.5589999999999999,0,0,MECH,1,0,0,0,1,1,2,2,0,0,2,14,1,3.0,3,0,0,0,6,3,5
SRM_TAB_007_V2,6.11,0.611,0.624,0.5589999999999999,0,0,MECH,1,0,0,1,0,2,2,1,0,1,0,18,1,3.0,3,0,0,0,6,4,3
SRM_TAB_008,9.13,0.913,0.892,0.922,0,0,AIML,3,0,0,1,2,2,3,2,0,1,2,20,1,6.0,4,0,0,0,9,3,8
SRM_TAB_008_V2,9.13,0.913,0.892,0.922,0,0,AIML,3,1,0,1,1,4,3,3,1,1,2,21,1,1.0,3,0,0,0,9,4,5
SRM_TAB_009,7.88,0.788,0.878,0.9359999999999999,0,0,CSE,2,1,0,0,1,4,2,3,1,0,1,13,2,3.0,3,0,0,0,4,1,3
SRM_TAB_009_V2,7.88,0.788,0.878,0.9359999999999999,0,0,CSE,2,2,0,0,0,4,2,2,0,2,2,9,2,8.0,3,0,0,0,4,3,2
SRM_TAB_010,7.02,0.702,0.638,0.763,0,0,IT,4,0,0,3,1,2,2,2,0,1,2,13,1,1.0,4,0,0,0,4,1,3
SRM_TAB_010_V2,7.02,0.702,0.638,0.763,0,0,IT,4,0,2,2,0,3,2,3,2,2,2,15,1,2.0,4,0,0,0,4,1,4
